t_ms,magnitude,coherence,score,fraction,peak_2s,gesture
1787850370502,0.3167,0.8667,0.2745,0.3636,1.6913,fist
1787850370600,0.3060,0.5000,0.1530,0.3636,1.6913,fist
1787850370701,0.4262,0.6489,0.2766,0.3636,1.6913,twoHandsCoverFace
1787850370800,0.3924,0.9773,0.3835,0.3636,1.6913,twoHandsCoverFace
1787850370901,0.4228,0.9129,0.3860,0.3636,1.6913,twoHandsCoverFace
1787850371000,0.4314,0.8323,0.3591,0.3636,1.6913,twoHandsCoverFace
1787850371101,0.4002,0.9912,0.3967,0.3636,1.6913,twoHandsCoverFace
1787850371202,0.4081,0.7642,0.3118,0.3636,1.6913,fist
1787850371303,0.3112,0.9465,0.2945,0.3478,1.6913,fist
1787850371402,0.2162,0.6557,0.1417,0.3478,1.6913,fist
1787850371502,0.1923,0.8265,0.1589,0.3636,1.6913,fist
1787850371601,0.2354,0.8401,0.1977,0.3182,1.6913,fist
1787850371701,0.2385,0.7851,0.1872,0.3043,1.4635,fist
1787850371799,0.2737,0.5636,0.1542,0.2609,1.4635,fist
1787850371900,0.2073,0.0000,0.0000,0.2174,1.2298,fist
1787850372000,0.1357,0.0000,0.0000,0.1739,1.0206,fist
1787850372100,0.0818,0.0000,0.0000,0.1304,0.8273,fist
1787850372200,0.1352,0.0000,0.0000,0.0870,0.4930,fist
1787850372300,0.2179,0.9955,0.2169,0.0435,0.4930,fist
1787850372402,0.2378,0.9940,0.2364,0.0000,0.4729,fist
1787850372502,0.4048,0.8780,0.3554,0.0000,0.3967,fist
1787850372602,0.5986,0.8342,0.4993,0.0000,0.4993,fist
1787850372699,0.6123,0.9042,0.5537,0.0000,0.5537,fist
1787850372802,0.7022,0.8938,0.6276,0.0000,0.6276,fist
1787850372902,0.3893,0.9350,0.3640,0.0000,0.6276,fist
1787850372967,0.1854,0.9413,0.1745,0.0000,0.6276,fist
1787850373068,0.1992,0.9952,0.1982,0.0000,0.6276,fist
1787850373168,0.1462,0.0000,0.0000,0.0000,0.6276,fist
1787850373267,0.1676,0.0000,0.0000,0.0000,0.6276,default
1787850373367,0.1694,0.0000,0.0000,0.0000,0.6276,default
1787850373468,0.2218,0.7974,0.1768,0.0000,0.6276,default
1787850373568,0.2292,0.8644,0.1981,0.0000,0.6276,default
1787850373668,0.2427,0.9953,0.2416,0.0000,0.6276,default
1787850373768,0.3001,0.9986,0.2997,0.0000,0.6276,default
1787850373868,0.2946,0.9965,0.2936,0.0000,0.6276,default
1787850373933,0.1599,0.0000,0.0000,0.0000,0.6276,default
1787850374000,0.1283,0.0000,0.0000,0.0000,0.6276,default
1787850374101,0.1886,0.0000,0.0000,0.0000,0.6276,default
1787850374166,0.1255,0.0000,0.0000,0.0000,0.6276,default
1787850374234,0.1239,0.0000,0.0000,0.0000,0.6276,default
1787850374334,0.2169,0.8191,0.1777,0.0000,0.6276,default
1787850374400,0.1146,0.0000,0.0000,0.0000,0.6276,default
1787850374467,0.1092,0.0000,0.0000,0.0000,0.6276,default
1787850374534,0.1225,0.0000,0.0000,0.0000,0.6276,default
1787850374598,0.0849,0.0000,0.0000,0.0000,0.6276,default
1787850374664,0.0459,0.0000,0.0000,0.0000,0.6276,default
1787850374767,0.0946,0.0000,0.0000,0.0000,0.6276,default
1787850374833,0.0967,0.0000,0.0000,0.0000,0.3640,default
1787850374932,0.1640,0.0000,0.0000,0.0000,0.2997,default
1787850374997,0.1074,0.0000,0.0000,0.0000,0.2997,default
1787850375066,0.1079,0.0000,0.0000,0.0000,0.2997,default
1787850375133,0.1026,0.0000,0.0000,0.0000,0.2997,default
1787850375200,0.1307,0.0000,0.0000,0.0000,0.2997,default
1787850375301,0.3807,0.9243,0.3519,0.0000,0.3519,default
1787850375365,0.3122,0.9434,0.2945,0.0000,0.3519,default
1787850375468,0.3681,0.8808,0.3242,0.0000,0.3519,default
1787850375532,0.2815,0.7686,0.2164,0.0000,0.3519,default
1787850375634,0.4261,0.7661,0.3264,0.0000,0.3519,default
1787850375734,0.3398,0.8970,0.3048,0.0000,0.3519,default
1787850375834,0.3427,0.6174,0.2115,0.0000,0.3519,default
1787850375898,0.1922,0.0000,0.0000,0.0000,0.3519,default
1787850375966,0.1746,0.0000,0.0000,0.0000,0.3519,default
1787850376032,0.1134,0.0000,0.0000,0.0000,0.3519,default
1787850376133,0.0940,0.0000,0.0000,0.0000,0.3519,default
1787850376199,0.0909,0.0000,0.0000,0.0000,0.3519,default
1787850376263,0.1457,0.0000,0.0000,0.0000,0.3519,default
1787850376334,0.1127,0.0000,0.0000,0.0000,0.3519,default
1787850376399,0.0838,0.0000,0.0000,0.0000,0.3519,default
1787850376466,0.0769,0.0000,0.0000,0.0000,0.3519,default
1787850376532,0.0871,0.0000,0.0000,0.0000,0.3519,default
1787850376598,0.0829,0.0000,0.0000,0.0000,0.3519,default
1787850376665,0.0949,0.0000,0.0000,0.0000,0.3519,default
1787850376732,0.1708,0.0000,0.0000,0.0000,0.3519,default
1787850376799,0.1942,0.9897,0.1922,0.0000,0.3519,default
1787850376866,0.1088,0.0000,0.0000,0.0000,0.3519,default
1787850376932,0.0626,0.0000,0.0000,0.0000,0.3519,default
1787850376999,0.0564,0.0000,0.0000,0.0000,0.3519,default
1787850377065,0.0682,0.0000,0.0000,0.0000,0.3519,default
1787850377132,0.0704,0.0000,0.0000,0.0000,0.3519,default
1787850377198,0.0562,0.0000,0.0000,0.0000,0.3519,default
1787850377265,0.0582,0.0000,0.0000,0.0000,0.3519,default
1787850377331,0.1275,0.0000,0.0000,0.0000,0.3264,default
1787850377396,0.1783,0.0000,0.0000,0.0000,0.3264,default
1787850377466,0.1531,0.0000,0.0000,0.0000,0.3264,default
1787850377532,0.1227,0.0000,0.0000,0.0000,0.3264,default
1787850377597,0.0791,0.0000,0.0000,0.0000,0.3264,default
1787850377666,0.0798,0.0000,0.0000,0.0000,0.3048,default
1787850377730,0.1134,0.0000,0.0000,0.0000,0.3048,default
1787850377800,0.1156,0.0000,0.0000,0.0000,0.2115,default
1787850377865,0.1085,0.0000,0.0000,0.0000,0.1922,default
1787850377932,0.1409,0.0000,0.0000,0.0000,0.1922,default
1787850377999,0.1454,0.0000,0.0000,0.0000,0.1922,default
1787850378066,0.1628,0.0000,0.0000,0.0000,0.1922,default
1787850378131,0.1564,0.0000,0.0000,0.0000,0.1922,default
1787850378233,0.2241,0.8479,0.1900,0.0000,0.1922,default
1787850378297,0.1377,0.0000,0.0000,0.0000,0.1922,default
1787850378365,0.1071,0.0000,0.0000,0.0000,0.1922,default
1787850378432,0.0818,0.0000,0.0000,0.0000,0.1922,default
1787850378496,0.0461,0.0000,0.0000,0.0000,0.1922,default
1787850378565,0.0496,0.0000,0.0000,0.0000,0.1922,default
1787850378630,0.0756,0.0000,0.0000,0.0000,0.1922,default
1787850378699,0.1069,0.0000,0.0000,0.0000,0.1922,default
1787850378764,0.1237,0.0000,0.0000,0.0000,0.1922,default
1787850378867,0.2057,0.0000,0.0000,0.0000,0.1900,default
1787850378963,0.2480,0.0000,0.0000,0.0000,0.1900,default
1787850379031,0.1675,0.0000,0.0000,0.0000,0.1900,default
1787850379099,0.1415,0.0000,0.0000,0.0000,0.1900,default
1787850379196,0.2280,0.9969,0.2272,0.0000,0.2272,default
1787850379264,0.1480,0.0000,0.0000,0.0000,0.2272,default
1787850379329,0.1312,0.0000,0.0000,0.0000,0.2272,default
1787850379432,0.1293,0.0000,0.0000,0.0000,0.2272,default
1787850379498,0.1168,0.0000,0.0000,0.0000,0.2272,default
1787850379565,0.1119,0.0000,0.0000,0.0000,0.2272,default
1787850379632,0.0797,0.0000,0.0000,0.0000,0.2272,default
1787850379697,0.0834,0.0000,0.0000,0.0000,0.2272,default
1787850379762,0.0784,0.0000,0.0000,0.0000,0.2272,default
1787850379832,0.0523,0.0000,0.0000,0.0000,0.2272,default
1787850379898,0.0517,0.0000,0.0000,0.0000,0.2272,default
1787850379964,0.0850,0.0000,0.0000,0.0000,0.2272,default
1787850380031,0.1100,0.0000,0.0000,0.0000,0.2272,default
1787850380132,0.1060,0.0000,0.0000,0.0000,0.2272,default
1787850380196,0.0678,0.0000,0.0000,0.0000,0.2272,default
1787850380265,0.0431,0.0000,0.0000,0.0000,0.2272,default
1787850380332,0.0363,0.0000,0.0000,0.0000,0.2272,default
1787850380398,0.0503,0.0000,0.0000,0.0000,0.2272,default
1787850380465,0.0541,0.0000,0.0000,0.0000,0.2272,default
1787850380531,0.0649,0.0000,0.0000,0.0000,0.2272,default
1787850380630,0.1390,0.0000,0.0000,0.0000,0.2272,default
1787850380732,0.1338,0.0000,0.0000,0.0000,0.2272,default
1787850380832,0.1018,0.0000,0.0000,0.0000,0.2272,default
1787850380897,0.0910,0.0000,0.0000,0.0000,0.2272,default
1787850380999,0.1288,0.0000,0.0000,0.0000,0.2272,default
1787850381062,0.0800,0.0000,0.0000,0.0000,0.2272,default
1787850381131,0.0847,0.0000,0.0000,0.0000,0.2272,default
1787850381197,0.0680,0.0000,0.0000,0.0000,0.0000,default
1787850381298,0.0776,0.0000,0.0000,0.0000,0.0000,default
1787850381365,0.0787,0.0000,0.0000,0.0000,0.0000,default
1787850381463,0.1141,0.0000,0.0000,0.0000,0.0000,default
1787850381530,0.1319,0.0000,0.0000,0.0000,0.0000,default
1787850381598,0.1282,0.0000,0.0000,0.0000,0.0000,default
1787850381662,0.1560,0.0000,0.0000,0.0000,0.0000,default
1787850381730,0.1745,0.0000,0.0000,0.0000,0.0000,default
1787850381829,0.2952,0.9977,0.2945,0.0000,0.2945,default
1787850381932,0.2958,0.9996,0.2957,0.0000,0.2957,default
1787850381997,0.1786,0.9975,0.1782,0.0000,0.2957,default
1787850382064,0.1471,1.0000,0.1471,0.0000,0.2957,default
1787850382131,0.1687,0.9977,0.1683,0.0000,0.2957,default
1787850382198,0.1116,0.0000,0.0000,0.0000,0.2957,default
1787850382263,0.1134,0.0000,0.0000,0.0000,0.2957,default
1787850382331,0.0628,0.0000,0.0000,0.0000,0.2957,default
1787850382397,0.0604,0.0000,0.0000,0.0000,0.2957,default
1787850382495,0.1664,0.0000,0.0000,0.0000,0.2957,default
1787850382598,0.2934,0.9971,0.2926,0.0000,0.2957,default
1787850382698,0.4579,0.9969,0.4565,0.0000,0.4565,default
1787850382797,0.5854,1.0000,0.5854,0.0000,0.5854,default
1787850382898,0.6224,0.9988,0.6217,0.0000,0.6217,default
1787850382997,0.5672,0.9900,0.5616,0.0000,0.6217,default
1787850383094,0.4162,1.0000,0.4162,0.0000,0.6217,default
1787850383161,0.2327,0.9582,0.2230,0.0000,0.6217,default
1787850383231,0.2293,0.0000,0.0000,0.0000,0.6217,default
1787850383297,0.2363,0.0000,0.0000,0.0000,0.6217,default
1787850383364,0.2326,0.9777,0.2274,0.0000,0.6217,default
1787850383465,0.2729,0.9802,0.2675,0.0000,0.6217,default
1787850383529,0.2182,0.0000,0.0000,0.0000,0.6217,default
1787850383596,0.2707,0.5758,0.1559,0.0000,0.6217,default
1787850383664,0.2528,0.6073,0.1535,0.0000,0.6217,default
1787850383730,0.2166,0.8379,0.1815,0.0000,0.6217,default
1787850383797,0.1931,0.0000,0.0000,0.0000,0.6217,default
1787850383898,0.2710,0.6291,0.1705,0.0000,0.6217,default
1787850383997,0.2265,0.9332,0.2113,0.0000,0.6217,default
1787850384095,0.2301,0.9002,0.2071,0.0000,0.6217,default
1787850384197,0.2679,0.7856,0.2105,0.0000,0.6217,default
1787850384297,0.2692,0.9962,0.2681,0.0000,0.6217,default
1787850384398,0.3827,0.9966,0.3814,0.0000,0.6217,default
1787850384497,0.4897,0.9977,0.4886,0.0000,0.6217,default
1787850384597,0.5322,1.0000,0.5322,0.0000,0.6217,default
1787850384697,0.4963,0.9965,0.4945,0.0000,0.6217,default
1787850384797,0.4280,0.9480,0.4057,0.0000,0.6217,default
1787850384897,0.3662,0.8934,0.3272,0.0000,0.6217,default
1787850384997,0.2259,0.4741,0.1071,0.0000,0.5322,default
1787850385064,0.2477,0.9977,0.2471,0.0000,0.5322,default
1787850385164,0.5067,0.9850,0.4991,0.0000,0.5322,default
1787850385264,0.4614,1.0000,0.4614,0.0000,0.5322,default
1787850385363,0.4031,0.9979,0.4023,0.0000,0.5322,default
1787850385464,0.1970,0.8067,0.1589,0.0000,0.5322,default
1787850385530,0.1865,0.0000,0.0000,0.0000,0.5322,default
1787850385593,0.2092,0.0000,0.0000,0.0000,0.5322,default
1787850385663,0.2315,0.7202,0.1667,0.0000,0.5322,default
1787850385730,0.2144,0.4417,0.0947,0.0000,0.5322,default
1787850385829,0.2214,0.6876,0.1522,0.0000,0.5322,default
1787850385930,0.2123,0.6991,0.1484,0.0000,0.5322,default
1787850386029,0.1665,0.0000,0.0000,0.0000,0.5322,default
1787850386130,0.1373,0.0000,0.0000,0.0000,0.5322,default
1787850386230,0.1387,0.0000,0.0000,0.0000,0.5322,default
1787850386329,0.1293,0.0000,0.0000,0.0000,0.5322,default
1787850386430,0.1342,0.0000,0.0000,0.0000,0.5322,default
1787850386527,0.1376,0.0000,0.0000,0.0000,0.5322,default
1787850386629,0.1536,0.0000,0.0000,0.0000,0.4991,default
1787850386726,0.1212,0.0000,0.0000,0.0000,0.4991,default
1787850386795,0.0821,0.0000,0.0000,0.0000,0.4991,default
1787850386893,0.1012,0.0000,0.0000,0.0000,0.4991,default
1787850386996,0.1095,0.0000,0.0000,0.0000,0.4991,default
1787850387096,0.1452,0.0000,0.0000,0.0000,0.4991,default
1787850387195,0.0931,0.0000,0.0000,0.0000,0.4614,default
1787850387296,0.0759,0.0000,0.0000,0.0000,0.4023,default
1787850387394,0.0795,0.0000,0.0000,0.0000,0.1667,default
1787850387493,0.1025,0.0000,0.0000,0.0000,0.1667,default
1787850387562,0.0841,0.0000,0.0000,0.0000,0.1667,default
1787850387663,0.1049,0.0000,0.0000,0.0000,0.1522,default
1787850387762,0.1198,0.0000,0.0000,0.0000,0.1522,default
1787850387863,0.1344,0.0000,0.0000,0.0000,0.1484,default
1787850387962,0.1466,0.0000,0.0000,0.0000,0.0000,default
1787850388062,0.1357,0.0000,0.0000,0.0000,0.0000,default
1787850388163,0.1239,0.0000,0.0000,0.0000,0.0000,default
1787850388263,0.1361,0.0000,0.0000,0.0000,0.0000,default
1787850388362,0.1205,0.0000,0.0000,0.0000,0.0000,default
1787850388462,0.1381,0.0000,0.0000,0.0000,0.0000,default
1787850388562,0.1767,0.0000,0.0000,0.0000,0.0000,default
1787850388662,0.2231,0.0000,0.0000,0.0000,0.0000,default
1787850388762,0.1106,0.0000,0.0000,0.0000,0.0000,default
1787850388862,0.1352,0.0000,0.0000,0.0000,0.0000,default
1787850388962,0.2104,0.8165,0.1718,0.0000,0.1718,default
1787850389063,0.2785,0.4577,0.1275,0.0000,0.1718,default
1787850389129,0.1668,0.0000,0.0000,0.0000,0.1718,default
1787850389195,0.1689,0.0000,0.0000,0.0000,0.1718,default
1787850389295,0.2020,0.8763,0.1770,0.0000,0.1770,default
1787850389362,0.1544,0.0000,0.0000,0.0000,0.1770,default
1787850389428,0.2009,0.7278,0.1462,0.0000,0.1770,default
1787850389528,0.3481,0.8065,0.2807,0.0000,0.2807,default
1787850389629,0.3620,0.9384,0.3397,0.0000,0.3397,default
1787850389694,0.2653,0.9749,0.2586,0.0000,0.3397,default
1787850389795,0.3718,0.8403,0.3124,0.0000,0.3397,default
1787850389895,0.2281,0.7389,0.1686,0.0000,0.3397,default
1787850389995,0.2669,0.7266,0.1939,0.0000,0.3397,default
1787850390061,0.1509,0.0000,0.0000,0.0000,0.3397,default
1787850390126,0.1504,0.0000,0.0000,0.0000,0.3397,default
1787850390192,0.1744,0.0000,0.0000,0.0000,0.3397,default
1787850390260,0.1377,0.0000,0.0000,0.0000,0.3397,default
1787850390327,0.0833,0.0000,0.0000,0.0000,0.3397,default
1787850390394,0.0821,0.0000,0.0000,0.0000,0.3397,default
1787850390460,0.0966,0.0000,0.0000,0.0000,0.3397,default
1787850390528,0.0902,0.0000,0.0000,0.0000,0.3397,default
1787850390591,0.0953,0.0000,0.0000,0.0000,0.3397,default
1787850390661,0.0823,0.0000,0.0000,0.0000,0.3397,default
1787850390761,0.1483,0.0000,0.0000,0.0000,0.3397,default
1787850390826,0.1354,0.0000,0.0000,0.0000,0.3397,default
1787850390894,0.1179,0.0000,0.0000,0.0000,0.3397,default
1787850390960,0.1362,0.0000,0.0000,0.0000,0.3397,default
1787850391027,0.1143,0.0000,0.0000,0.0000,0.3397,default
1787850391091,0.1254,0.0000,0.0000,0.0000,0.3397,default
1787850391161,0.1654,0.0000,0.0000,0.0000,0.3397,default
1787850391224,0.1868,0.9975,0.1863,0.0000,0.3397,default
1787850391294,0.2386,0.9475,0.2261,0.0000,0.3397,default
1787850391362,0.1639,0.9936,0.1628,0.0000,0.3397,default
1787850391426,0.2217,0.9456,0.2096,0.0000,0.3397,default
1787850391494,0.2666,0.9962,0.2656,0.0000,0.3397,default
1787850391561,0.3641,0.9318,0.3392,0.0000,0.3397,default
1787850391628,0.4138,0.9949,0.4117,0.0000,0.4117,default
1787850391693,0.4747,0.8645,0.4104,0.0000,0.4117,default
1787850391761,0.4126,0.9947,0.4104,0.0000,0.4117,default
1787850391827,0.3137,0.9051,0.2840,0.0000,0.4117,default
1787850391893,0.2478,0.9960,0.2468,0.0000,0.4117,default
1787850391957,0.2036,0.0000,0.0000,0.0000,0.4117,default
1787850392024,0.2336,0.8485,0.1982,0.0000,0.4117,default
1787850392091,0.2111,0.9977,0.2107,0.0000,0.4117,default
1787850392159,0.2283,0.8180,0.1868,0.0000,0.4117,default
1787850392262,0.2922,0.9045,0.2643,0.0000,0.4117,default
1787850392361,0.3320,0.9771,0.3243,0.0000,0.4117,default
1787850392460,0.4291,0.9953,0.4271,0.0000,0.4271,default
1787850392558,0.4118,0.7015,0.2889,0.0000,0.4271,default
1787850392661,0.1967,0.5404,0.1063,0.0000,0.4271,default
1787850392761,0.1792,0.0000,0.0000,0.0000,0.4271,default
1787850392860,0.2063,0.7641,0.1576,0.0000,0.4271,default
1787850392926,0.1697,0.0000,0.0000,0.0000,0.4271,default
1787850393026,0.5182,0.9986,0.5174,0.0000,0.5174,default
1787850393092,0.4696,0.7437,0.3492,0.0000,0.5174,default
1787850393161,0.4678,0.9915,0.4639,0.0000,0.5174,default
1787850393225,0.4781,0.5805,0.2775,0.0000,0.5174,default
1787850393292,0.4044,0.9591,0.3878,0.0000,0.5174,default
1787850393359,0.3578,0.5454,0.1951,0.0000,0.5174,default
1787850393426,0.3169,0.9744,0.3088,0.0000,0.5174,default
1787850393525,0.3456,0.3632,0.1255,0.0000,0.5174,default
1787850393593,0.2916,0.0000,0.0000,0.0000,0.5174,default
1787850393659,0.3635,0.3681,0.1338,0.0000,0.5174,default
1787850393726,0.2886,0.9861,0.2846,0.0000,0.5174,default
1787850393791,0.2245,0.7147,0.1604,0.0000,0.5174,default
1787850393860,0.1946,0.9915,0.1929,0.0000,0.5174,default
1787850393960,0.2898,0.7602,0.2203,0.0000,0.5174,default
1787850394060,0.3311,0.8023,0.2656,0.0000,0.5174,default
1787850394160,0.2985,0.6832,0.2039,0.0000,0.5174,default
1787850394258,0.1630,0.0000,0.0000,0.0000,0.5174,default
1787850394360,0.2069,0.0000,0.0000,0.0000,0.5174,default
1787850394426,0.1835,0.0000,0.0000,0.0000,0.5174,default
1787850394526,0.2226,0.0000,0.0000,0.0000,0.5174,default
1787850394626,0.5186,0.0000,0.0000,0.0000,0.5174,default
1787850394726,0.2473,0.0000,0.0000,0.0000,0.5174,default
1787850394824,0.4426,0.9983,0.4418,0.0000,0.5174,default
1787850394925,0.6931,0.7212,0.4999,0.0000,0.5174,default
1787850395026,0.8776,0.7920,0.6950,0.0370,0.6950,default
1787850395127,0.3617,0.8943,0.3234,0.0385,0.6950,default
1787850395224,0.2594,0.6160,0.1598,0.0370,0.6950,default
1787850395326,0.1991,0.5889,0.1172,0.0385,0.6950,default
1787850395391,0.2169,0.6272,0.1360,0.0385,0.6950,default
1787850395458,0.1968,0.7664,0.1508,0.0385,0.6950,default
1787850395525,0.2019,0.5907,0.1193,0.0385,0.6950,default
1787850395590,0.2943,0.5665,0.1667,0.0385,0.6950,default
1787850395660,0.3174,0.4295,0.1363,0.0385,0.6950,default
1787850395724,0.4118,0.4782,0.1969,0.0370,0.6950,default
1787850395826,0.5599,0.4714,0.2639,0.0385,0.6950,default
1787850395890,0.5810,0.9548,0.5547,0.0385,0.6950,default
1787850395958,0.5510,0.2589,0.1426,0.0385,0.6950,default
1787850396026,0.3752,0.9871,0.3704,0.0385,0.6950,default
1787850396127,0.5751,0.3016,0.1735,0.0385,0.6950,default
1787850396192,0.4090,0.9988,0.4085,0.0385,0.6950,default
1787850396259,0.4208,0.0000,0.0000,0.0370,0.6950,default
1787850396326,0.4557,0.9197,0.4191,0.0370,0.6950,default
1787850396393,0.4926,0.3746,0.1845,0.0370,0.6950,default
1787850396458,0.3984,0.8656,0.3448,0.0357,0.6950,default
1787850396526,0.3037,0.4598,0.1396,0.0357,0.6950,default
1787850396592,0.2621,0.8754,0.2294,0.0357,0.6950,default
1787850396659,0.2160,0.0000,0.0000,0.0357,0.6950,default
1787850396759,0.3330,0.7029,0.2341,0.0357,0.6950,default
1787850396859,0.2644,0.5262,0.1391,0.0357,0.6950,default
1787850396959,0.2265,0.8860,0.2007,0.0357,0.6950,default
1787850397059,0.3466,0.6944,0.2407,0.0357,0.5547,default
1787850397159,0.3811,0.9836,0.3748,0.0357,0.5547,default
1787850397259,0.2848,0.4344,0.1237,0.0000,0.5547,default
1787850397358,0.5147,0.5378,0.2768,0.0000,0.5547,default
1787850397459,0.4025,0.3189,0.1284,0.0000,0.5547,default
1787850397559,0.2917,0.6911,0.2016,0.0000,0.5547,default
1787850397659,0.2959,0.7276,0.2153,0.0000,0.5547,default
1787850397758,0.2323,0.8455,0.1965,0.0000,0.5547,default
1787850397859,0.1639,0.0000,0.0000,0.0000,0.5547,default
1787850397958,0.1146,0.0000,0.0000,0.0000,0.4191,default
1787850398059,0.1157,0.0000,0.0000,0.0000,0.4191,default
1787850398158,0.1527,0.0000,0.0000,0.0000,0.4191,default
1787850398225,0.1951,0.7899,0.1541,0.0000,0.4191,default
1787850398292,0.2305,0.6164,0.1421,0.0000,0.4191,default
1787850398357,0.2124,0.5713,0.1213,0.0000,0.3748,default
1787850398424,0.1815,0.9969,0.1809,0.0000,0.3748,sideEyeCat
1787850398492,0.1514,0.0000,0.0000,0.0000,0.3748,sideEyeCat
1787850398558,0.1261,0.0000,0.0000,0.0000,0.3748,sideEyeCat
1787850398625,0.1306,0.0000,0.0000,0.0000,0.3748,sideEyeCat
1787850398690,0.2074,0.4488,0.0931,0.0000,0.3748,sideEyeCat
1787850398758,0.2472,0.8952,0.2213,0.0000,0.3748,sideEyeCat
1787850398824,0.2995,0.5281,0.1582,0.0000,0.3748,sideEyeCat
1787850398891,0.2679,0.8066,0.2161,0.0000,0.3748,sideEyeCat
1787850398958,0.2861,0.5203,0.1489,0.0000,0.3748,sideEyeCat
1787850399024,0.2246,0.0000,0.0000,0.0000,0.3748,sideEyeCat
1787850399091,0.1828,0.0000,0.0000,0.0000,0.3748,sideEyeCat
1787850399158,0.1699,0.0000,0.0000,0.0000,0.3748,sideEyeCat
1787850399225,0.2325,0.9898,0.2301,0.0000,0.2768,sideEyeCat
1787850399291,0.2198,0.0000,0.0000,0.0000,0.2768,sideEyeCat
1787850399357,0.3355,0.9694,0.3253,0.0000,0.3253,sideEyeCat
1787850399423,0.3072,0.7219,0.2218,0.0000,0.3253,default
1787850399491,0.2845,0.9734,0.2770,0.0000,0.3253,default
1787850399558,0.2544,0.7386,0.1879,0.0000,0.3253,default
1787850399624,0.2077,0.9966,0.2070,0.0000,0.3253,default
1787850399689,0.1485,0.0000,0.0000,0.0000,0.3253,default
1787850399758,0.1314,0.0000,0.0000,0.0000,0.3253,default
1787850399823,0.1089,0.0000,0.0000,0.0000,0.3253,default
1787850399891,0.0826,0.0000,0.0000,0.0000,0.3253,default
1787850399957,0.0800,0.0000,0.0000,0.0000,0.3253,default
1787850400024,0.1047,0.0000,0.0000,0.0000,0.3253,default
1787850400090,0.1146,0.0000,0.0000,0.0000,0.3253,default
1787850400158,0.1268,0.0000,0.0000,0.0000,0.3253,default
1787850400225,0.1385,0.0000,0.0000,0.0000,0.3253,default
1787850400291,0.1331,0.0000,0.0000,0.0000,0.3253,default
1787850400357,0.1287,0.0000,0.0000,0.0000,0.3253,default
1787850400424,0.1023,0.0000,0.0000,0.0000,0.3253,default
1787850400487,0.0730,0.0000,0.0000,0.0000,0.3253,default
1787850400557,0.0545,0.0000,0.0000,0.0000,0.3253,default
1787850400622,0.0496,0.0000,0.0000,0.0000,0.3253,default
1787850400689,0.0656,0.0000,0.0000,0.0000,0.3253,default
1787850400757,0.0640,0.0000,0.0000,0.0000,0.3253,default
1787850400824,0.0511,0.0000,0.0000,0.0000,0.3253,default
1787850400890,0.0764,0.0000,0.0000,0.0000,0.3253,default
1787850400958,0.0957,0.0000,0.0000,0.0000,0.3253,default
1787850401023,0.1009,0.0000,0.0000,0.0000,0.3253,default
1787850401091,0.1585,0.0000,0.0000,0.0000,0.3253,default
1787850401157,0.1615,0.0000,0.0000,0.0000,0.3253,default
1787850401224,0.1852,0.0000,0.0000,0.0000,0.3253,default
1787850401290,0.1757,0.0000,0.0000,0.0000,0.3253,default
1787850401357,0.1690,0.0000,0.0000,0.0000,0.3253,default
1787850401422,0.1425,0.0000,0.0000,0.0000,0.2770,default
1787850401491,0.1159,0.0000,0.0000,0.0000,0.2770,default
1787850401556,0.0740,0.0000,0.0000,0.0000,0.2070,default
1787850401620,0.0628,0.0000,0.0000,0.0000,0.2070,default
1787850401690,0.0563,0.0000,0.0000,0.0000,0.0000,default
